,area,centroid-0,centroid-1,bbox-0,bbox-1,bbox-2,bbox-3,perimeter,eccentricity,orientation,axis_major_length,axis_minor_length
18,0.09194606080275888,194.73018292682926,759.3399390243902,178,740,212,779,1.3135752029097163,0.9326230422516031,-0.92108482174126,0.5726877933085242,0.2066556111003886
19,0.0988139830273552,212.32482269503546,393.709219858156,193,377,234,410,1.3511234216380563,0.9255952147901441,0.6216334344203788,0.5801403714982355,0.21959175082114832
20,0.10666303699832241,217.4257555847569,520.5164257555848,195,506,242,537,1.4527704591790223,0.9394252088962703,-0.48979799388133255,0.6328258546371646,0.21690356747758133
21,0.11044740230575305,220.56091370558374,849.2614213197969,195,839,248,860,1.4898258141306149,0.9437267333243667,0.14295053542972808,0.6573151864026376,0.21739138703453906
22,0.10638271364221645,226.35177865612647,1060.4202898550725,202,1048,251,1074,1.44415259736342,0.932754499428814,0.3231011188384437,0.6165648828167238,0.22227916016340954
23,0.10399996511531569,233.32075471698113,67.07816711590297,210,53,257,83,1.4360275993245657,0.9361197335965763,0.4584384786348252,0.6173593629512356,0.21711383777433252
24,0.10357948008115672,237.9323410013532,127.12178619756428,213,119,263,137,1.3893686550038757,0.9330515839878106,0.07177268271363717,0.607906098199473,0.21868972316365898
25,0.11156869573017693,237.25,1025.8077889447236,215,1008,260,1045,1.478131180849081,0.940962765492464,0.6468559466349469,0.6501890835235449,0.2200955583859305
26,0.10820481545690527,244.2681347150259,293.6295336787565,228,272,260,317,1.4360275993245657,0.9304896273136161,1.0756191933042087,0.6166088676760894,0.22587507560058018
27,0.11759564788645534,254.04886769964244,206.58998808104886,238,183,270,231,1.507061537761819,0.9345953328700702,-1.0988294838780932,0.6527051489132003,0.23217554645451077
28,0.10329915672505076,280.81546811397556,1138.8507462686566,258,1125,305,1153,1.4094769992402805,0.9301495578036125,0.4262070991087542,0.6011829784702744,0.2207428962874727
29,0.08213474333904985,271.6006825938567,639.2013651877133,260,621,283,659,1.175076961277889,0.8947869094867831,1.2460485155429637,0.48613582249473414,0.21705645277934332
30,0.09334767758328874,284.24924924924926,493.3063063063063,264,477,306,510,1.3470609226186294,0.9395071065738576,0.6214105535798088,0.5914563626978484,0.20259119894033256
